@runq_delay_us: 
[1]                   57 |@@@                                                 |
[128, 256)             3 |@@@@@@@@@@@@@@@@@@@@@@                              |
[256, 512)             1 |@@@@@@@                                             |

@per_proc[snapd]: 
[2, 4)                 3 |@@@@@@@@@                                           |
[4, 8)                16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@@@@@@                                              |
[16, 32)               6 |@@@@@@@@@@@@@@@@@@@                                 |

@per_proc[vdev_autotrim]: 
[1]                    2 |@@@@@@@@@                                           |
[2, 4)                11 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 0 |                                                    |
[8, 16)               11 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[16, 32)               4 |@@@@@@@@@@@@@@@@@@                                  |

@per_proc[kthreadd]: 
[2, 4)                16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                11 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                 |
[8, 16)                2 |@@@@@@                                              |
[16, 32)               0 |                                                    |
[32, 64)               1 |@@@                                                 |

@per_proc[kworker/3:0H]: 
[2, 4)                13 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                 |
[4, 8)                19 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               1 |@@                                                  |

@per_proc[GUsbEventThread]: 
[4, 8)                26 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                1 |@@                                                  |
[16, 32)               4 |@@@@@@@@                                            |
[32, 64)               1 |@@                                                  |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |@@                                                  |
[8K, 16K)              1 |@@                                                  |

@per_proc[kworker/0:1H]: 
[2, 4)                16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@         |
[4, 8)                19 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                0 |                                                    |
[16, 32)               1 |@@                                                  |

@per_proc[upowerd]: 
[1]                   10 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@         |
[2, 4)                 3 |@@@@@@@@@@@@@                                       |
[4, 8)                12 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@@@@@@@@                                            |
[16, 32)               7 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                      |
[32, 64)               2 |@@@@@@@@                                            |

@per_proc[kworker/6:1H]: 
[2, 4)                14 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                     |
[4, 8)                23 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                0 |                                                    |
[16, 32)               1 |@@                                                  |

@per_proc[dp_zil_clean_ta]: 
[4, 8)                 1 |@@                                                  |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             1 |@@                                                  |
[256, 512)            20 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[512, 1K)              7 |@@@@@@@@@@@@@@@@@@                                  |
[1K, 2K)               8 |@@@@@@@@@@@@@@@@@@@@                                |
[2K, 4K)               2 |@@@@@                                               |

@per_proc[kworker/4:1H]: 
[2, 4)                22 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@               |
[8, 16)                3 |@@@@@@@                                             |

@per_proc[kworker/1:1H]: 
[2, 4)                17 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[4, 8)                24 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                1 |@@                                                  |

@per_proc[rs:main Q:Reg]: 
[1]                    3 |@@@@@@@                                             |
[2, 4)                 5 |@@@@@@@@@@@                                         |
[4, 8)                 5 |@@@@@@@@@@@                                         |
[8, 16)               22 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[16, 32)               0 |                                                    |
[32, 64)               1 |@@                                                  |
[64, 128)              4 |@@@@@@@@@                                           |
[128, 256)             7 |@@@@@@@@@@@@@@@@                                    |
[256, 512)             1 |@@                                                  |

@per_proc[avahi-daemon]: 
[2, 4)                 1 |@@@                                                 |
[4, 8)                16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                5 |@@@@@@@@@@@@@@@@                                    |
[16, 32)              14 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[32, 64)               3 |@@@@@@@@@                                           |
[64, 128)              7 |@@@@@@@@@@@@@@@@@@@@@@                              |
[128, 256)             4 |@@@@@@@@@@@@@                                       |

@per_proc[kworker/5:1H]: 
[2, 4)                21 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[4, 8)                27 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                3 |@@@@@                                               |
[16, 32)               1 |@                                                   |

@per_proc[spl_dynamic_tas]: 
[2, 4)                25 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[8, 16)                2 |@@@@                                                |
[16, 32)               3 |@@@@@@                                              |
[32, 64)               2 |@@@@                                                |
[64, 128)              4 |@@@@@@@@                                            |
[128, 256)             1 |@@                                                  |
[256, 512)             0 |                                                    |
[512, 1K)              1 |@@                                                  |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |@@                                                  |

@per_proc[txg_quiesce]: 
[1]                   14 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                      |
[2, 4)                24 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 5 |@@@@@@@@@@                                          |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               0 |                                                    |
[64, 128)              6 |@@@@@@@@@@@@@                                       |
[128, 256)             5 |@@@@@@@@@@                                          |
[256, 512)             2 |@@@@                                                |

@per_proc[HangWatcher]: 
[2, 4)                 2 |@@                                                  |
[4, 8)                46 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                0 |                                                    |
[16, 32)               1 |@                                                   |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             1 |@                                                   |
[256, 512)             1 |@                                                   |
[512, 1K)              1 |@                                                   |
[1K, 2K)               1 |@                                                   |
[2K, 4K)               3 |@@@                                                 |

@per_proc[systemd-oomd]: 
[4, 8)                43 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               10 |@@@@@@@@@@@@                                        |
[16, 32)               1 |@                                                   |
[32, 64)               0 |                                                    |
[64, 128)              2 |@@                                                  |
[128, 256)             0 |                                                    |
[256, 512)             1 |@                                                   |

@per_proc[kworker/7:1H]: 
[1]                    1 |@                                                   |
[2, 4)                24 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[4, 8)                32 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                1 |@                                                   |
[16, 32)               1 |@                                                   |

@per_proc[z_metaslab]: 
[1]                    4 |@@@@@@                                              |
[2, 4)                 2 |@@@                                                 |
[4, 8)                 7 |@@@@@@@@@@                                          |
[8, 16)                3 |@@@@                                                |
[16, 32)               0 |                                                    |
[32, 64)              13 |@@@@@@@@@@@@@@@@@@@                                 |
[64, 128)             34 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[128, 256)             0 |                                                    |
[256, 512)             1 |@                                                   |

@per_proc[tr]: 
[2, 4)                 8 |@@@@@@@@@@@@@@@@@@                                  |
[4, 8)                22 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                0 |                                                    |
[16, 32)               1 |@@                                                  |
[32, 64)               1 |@@                                                  |
[64, 128)              1 |@@                                                  |
[128, 256)             6 |@@@@@@@@@@@@@@                                      |
[256, 512)            13 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                      |
[512, 1K)              7 |@@@@@@@@@@@@@@@@                                    |
[1K, 2K)               3 |@@@@@@@                                             |
[2K, 4K)               5 |@@@@@@@@@@@                                         |

@per_proc[arc_reap]: 
[4, 8)                47 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@@@@@@                                              |
[16, 32)               6 |@@@@@@                                              |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             2 |@@                                                  |
[256, 512)             0 |                                                    |
[512, 1K)              7 |@@@@@@@                                             |

@per_proc[ThreadPoolSingl]: 
[1]                    4 |@@@@@@@@@@@@@@                                      |
[2, 4)                 8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                       |
[4, 8)                12 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@        |
[8, 16)                5 |@@@@@@@@@@@@@@@@@@                                  |
[16, 32)              11 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[32, 64)              14 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)              4 |@@@@@@@@@@@@@@                                      |
[128, 256)             2 |@@@@@@@                                             |
[256, 512)             1 |@@@                                                 |
[512, 1K)              4 |@@@@@@@@@@@@@@                                      |
[1K, 2K)               2 |@@@@@@@                                             |
[2K, 4K)               1 |@@@                                                 |

@per_proc[gvfs-afc-volume]: 
[2, 4)                 1 |                                                    |
[4, 8)                53 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                3 |@@                                                  |
[16, 32)              11 |@@@@@@@@@@                                          |
[32, 64)               1 |                                                    |

@per_proc[l2arc_feed]: 
[2, 4)                 1 |                                                    |
[4, 8)                53 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@                                                   |
[16, 32)              11 |@@@@@@@@@@                                          |
[32, 64)               2 |@                                                   |

@per_proc[thermald]: 
[4, 8)                46 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               16 |@@@@@@@@@@@@@@@@@@                                  |
[16, 32)               7 |@@@@@@@                                             |
[32, 64)               1 |@                                                   |

@per_proc[dbuf_evict]: 
[2, 4)                 1 |@                                                   |
[4, 8)                50 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@@@@@@                                              |
[16, 32)               5 |@@@@@                                               |
[32, 64)               0 |                                                    |
[64, 128)              1 |@                                                   |
[128, 256)             1 |@                                                   |
[256, 512)             1 |@                                                   |
[512, 1K)              4 |@@@@                                                |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |@                                                   |

@per_proc[arc_evict]: 
[2, 4)                 4 |@@@@                                                |
[4, 8)                51 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@@@@@@                                              |
[16, 32)               8 |@@@@@@@@                                            |
[32, 64)               1 |@                                                   |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |@                                                   |

@per_proc[KMS thread]: 
[2, 4)                 8 |@@@@@@@@@@@@                                        |
[4, 8)                34 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               10 |@@@@@@@@@@@@@@@                                     |
[16, 32)               4 |@@@@@@                                              |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |@                                                   |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |@                                                   |
[8K, 16K)              3 |@@@@                                                |
[16K, 32K)            15 |@@@@@@@@@@@@@@@@@@@@@@                              |
[32K, 64K)             2 |@@@                                                 |

@per_proc[in:imuxsock]: 
[2, 4)                12 |@@@@@@@@@@@@@@@                                     |
[4, 8)                41 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@@                                                  |
[16, 32)               2 |@@                                                  |
[32, 64)               2 |@@                                                  |
[64, 128)             14 |@@@@@@@@@@@@@@@@@                                   |
[128, 256)             7 |@@@@@@@@                                            |

@per_proc[gsd-sharing]: 
[1]                   21 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[2, 4)                33 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                18 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[8, 16)                1 |@                                                   |
[16, 32)               6 |@@@@@@@@@                                           |
[32, 64)               7 |@@@@@@@@@@@                                         |
[64, 128)              2 |@@@                                                 |
[128, 256)             2 |@@@                                                 |
[256, 512)             1 |@                                                   |

@per_proc[systemd-journal]: 
[4, 8)                17 |@@@@@@@@@@@@@                                       |
[8, 16)                8 |@@@@@@                                              |
[16, 32)              65 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)               2 |@                                                   |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |                                                    |

@per_proc[iio-sensor-prox]: 
[4, 8)                85 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@@@                                                |
[16, 32)               8 |@@@@                                                |

@per_proc[hwrng]: 
[2, 4)                92 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                19 |@@@@@@@@@@                                          |

@per_proc[migration/0]: 
[2, 4)                 2 |                                                    |
[4, 8)               111 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               13 |@@@@@@                                              |
[16, 32)               3 |@                                                   |

@per_proc[migration/3]: 
[2, 4)                 1 |                                                    |
[4, 8)               121 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@@                                                 |
[16, 32)               3 |@                                                   |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[pool-spawner]: 
[1]                    3 |@@                                                  |
[2, 4)                 0 |                                                    |
[4, 8)                27 |@@@@@@@@@@@@@@@@@@@                                 |
[8, 16)                3 |@@                                                  |
[16, 32)               2 |@                                                   |
[32, 64)               2 |@                                                   |
[64, 128)              3 |@@                                                  |
[128, 256)             3 |@@                                                  |
[256, 512)            15 |@@@@@@@@@@                                          |
[512, 1K)             72 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1K, 2K)               4 |@@                                                  |

@per_proc[NetworkManager]: 
[1]                   28 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@              |
[2, 4)                16 |@@@@@@@@@@@@@@@@@@@@@                               |
[4, 8)                38 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@@                                                  |
[16, 32)              11 |@@@@@@@@@@@@@@@                                     |
[32, 64)              10 |@@@@@@@@@@@@@                                       |
[64, 128)             12 |@@@@@@@@@@@@@@@@                                    |
[128, 256)             7 |@@@@@@@@@                                           |
[256, 512)             6 |@@@@@@@@                                            |
[512, 1K)              5 |@@@@@@                                              |

@per_proc[migration/1]: 
[2, 4)                 1 |                                                    |
[4, 8)               128 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                5 |@@                                                  |
[16, 32)               3 |@                                                   |
[32, 64)               1 |                                                    |

@per_proc[kcompactd0]: 
[2, 4)                 9 |@@@@                                                |
[4, 8)               110 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               11 |@@@@@                                               |
[16, 32)               7 |@@@                                                 |
[32, 64)               2 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             1 |                                                    |

@per_proc[memcached]: 
[2, 4)                23 |@@@@@@@@@@@@                                        |
[4, 8)                93 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               10 |@@@@@                                               |
[16, 32)               6 |@@@                                                 |
[32, 64)               4 |@@                                                  |
[64, 128)              2 |@                                                   |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[mmp]: 
[2, 4)                 2 |                                                    |
[4, 8)               115 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               15 |@@@@@@                                              |
[16, 32)               6 |@@                                                  |
[32, 64)               2 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[migration/2]: 
[2, 4)                 1 |                                                    |
[4, 8)               138 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                4 |@                                                   |
[16, 32)               1 |                                                    |
[32, 64)               1 |                                                    |

@per_proc[migration/5]: 
[2, 4)                 3 |@                                                   |
[4, 8)               133 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@                                                  |
[16, 32)               2 |                                                    |

@per_proc[mc-lrumaint]: 
[2, 4)                20 |@@@@@@@@@@                                          |
[4, 8)               100 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                9 |@@@@                                                |
[16, 32)              10 |@@@@@                                               |
[32, 64)               4 |@@                                                  |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               2 |@                                                   |

@per_proc[wpa_supplicant]: 
[2, 4)                20 |@@@@@@@@@@                                          |
[4, 8)                96 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@@@                                                |
[16, 32)              12 |@@@@@@                                              |
[32, 64)               4 |@@                                                  |
[64, 128)              7 |@@@                                                 |
[128, 256)             3 |@                                                   |
[256, 512)             1 |                                                    |

@per_proc[JS Helper]: 
[1]                   29 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                      |
[2, 4)                50 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                39 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[8, 16)                4 |@@@@                                                |
[16, 32)              12 |@@@@@@@@@@@@                                        |
[32, 64)               8 |@@@@@@@@                                            |
[64, 128)              3 |@@@                                                 |
[128, 256)             7 |@@@@@@@                                             |
[256, 512)             3 |@@@                                                 |
[512, 1K)              2 |@@                                                  |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |@                                                   |

@per_proc[migration/7]: 
[2, 4)                 1 |                                                    |
[4, 8)               156 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@@                                                  |
[16, 32)               2 |                                                    |

@per_proc[migration/6]: 
[4, 8)               162 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@                                                  |
[16, 32)               1 |                                                    |

@per_proc[irq/133-SYNA328]: 
[4, 8)                78 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@    |
[8, 16)                8 |@@@@@                                               |
[16, 32)               0 |                                                    |
[32, 64)              83 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)              2 |@                                                   |

@per_proc[awk]: 
[2, 4)                26 |@@@@@@@@@@@@@@@@@@@@@                               |
[4, 8)                11 |@@@@@@@@@                                           |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               1 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             3 |@@                                                  |
[512, 1K)             19 |@@@@@@@@@@@@@@@                                     |
[1K, 2K)              44 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[2K, 4K)              63 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4K, 8K)               3 |@@                                                  |

@per_proc[ksoftirqd/6]: 
[2, 4)                33 |@@@@@@@@@@@@@@@                                     |
[4, 8)               108 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               22 |@@@@@@@@@@                                          |
[16, 32)               6 |@@                                                  |
[32, 64)               1 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[SPARQL endpoint]: 
[4, 8)                 3 |@@                                                  |
[8, 16)               14 |@@@@@@@@@                                           |
[16, 32)               5 |@@@                                                 |
[32, 64)              77 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)             26 |@@@@@@@@@@@@@@@@@                                   |
[128, 256)             8 |@@@@@                                               |
[256, 512)            15 |@@@@@@@@@@                                          |
[512, 1K)             20 |@@@@@@@@@@@@@                                       |
[1K, 2K)               5 |@@@                                                 |
[2K, 4K)               1 |                                                    |

@per_proc[migration/4]: 
[2, 4)                 2 |                                                    |
[4, 8)               168 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@                                                   |
[16, 32)               3 |                                                    |

@per_proc[ThreadPoolServi]: 
[2, 4)                11 |@@@@@@@@@@@@                                        |
[4, 8)                24 |@@@@@@@@@@@@@@@@@@@@@@@@@@@                         |
[8, 16)               18 |@@@@@@@@@@@@@@@@@@@@                                |
[16, 32)              46 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)               8 |@@@@@@@@@                                           |
[64, 128)             11 |@@@@@@@@@@@@                                        |
[128, 256)            14 |@@@@@@@@@@@@@@@                                     |
[256, 512)            17 |@@@@@@@@@@@@@@@@@@@                                 |
[512, 1K)             32 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[1K, 2K)               4 |@@@@                                                |
[2K, 4K)               5 |@@@@@                                               |

@per_proc[kworker/u33:3]: 
[2, 4)                17 |@@@@@@@@@@@                                         |
[4, 8)                75 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               56 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@              |
[16, 32)              73 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@  |
[32, 64)               6 |@@@@                                                |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[txg_sync]: 
[1]                   26 |@@@@@@@@@@@@@                                       |
[2, 4)               104 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                57 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[8, 16)               28 |@@@@@@@@@@@@@@                                      |
[16, 32)              10 |@@@@@                                               |
[32, 64)               2 |@                                                   |
[64, 128)              2 |@                                                   |
[128, 256)            10 |@@@@@                                               |
[256, 512)             3 |@                                                   |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[Chrome_IOThread]: 
[2, 4)                35 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[4, 8)                56 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@@@@@                                              |
[16, 32)              42 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[32, 64)              25 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[64, 128)             15 |@@@@@@@@@@@@@                                       |
[128, 256)            18 |@@@@@@@@@@@@@@@@                                    |
[256, 512)            11 |@@@@@@@@@@                                          |
[512, 1K)             11 |@@@@@@@@@@                                          |
[1K, 2K)               6 |@@@@@                                               |
[2K, 4K)              17 |@@@@@@@@@@@@@@@                                     |
[4K, 8K)               3 |@@                                                  |

@per_proc[z_flush_int]: 
[2, 4)                12 |@@@@                                                |
[4, 8)               135 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               61 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[16, 32)              16 |@@@@@@                                              |
[32, 64)               3 |@                                                   |
[64, 128)              4 |@                                                   |
[128, 256)             5 |@                                                   |
[256, 512)            11 |@@@@                                                |
[512, 1K)             21 |@@@@@@@@                                            |
