@runq_delay_us: 
[1]                   58 |@@@                                                 |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              0 |                                                    |
[16K, 32K)             0 |                                                    |
[32K, 64K)             2 |@                                                   |

@per_proc[kcompactd0]: 
[2, 4)                 5 |@@                                                  |
[4, 8)                98 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               16 |@@@@@@@@                                            |
[16, 32)              17 |@@@@@@@@@                                           |
[32, 64)               3 |@                                                   |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[migration/2]: 
[4, 8)               132 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@@                                                  |
[16, 32)               3 |@                                                   |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[memcached]: 
[2, 4)                29 |@@@@@@@@@@@@@@@@@@@@                                |
[4, 8)                74 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               20 |@@@@@@@@@@@@@@                                      |
[16, 32)               8 |@@@@@                                               |
[32, 64)               2 |@                                                   |
[64, 128)              0 |                                                    |
[128, 256)             2 |@                                                   |
[256, 512)             2 |@                                                   |
[512, 1K)              2 |@                                                   |
[1K, 2K)               1 |                                                    |
[2K, 4K)               1 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              0 |                                                    |
[16K, 32K)             1 |                                                    |

@per_proc[migration/7]: 
[2, 4)                 3 |@                                                   |
[4, 8)               132 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@@                                                 |
[16, 32)               2 |                                                    |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             1 |                                                    |

@per_proc[migration/1]: 
[4, 8)               134 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                9 |@@@                                                 |
[16, 32)               2 |                                                    |
[32, 64)               2 |                                                    |

@per_proc[migration/5]: 
[2, 4)                 1 |                                                    |
[4, 8)               137 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@                                                  |
[16, 32)               3 |@                                                   |

@per_proc[mc-lrumaint]: 
[2, 4)                37 |@@@@@@@@@@@@@@@@@@@@@@                              |
[4, 8)                86 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               10 |@@@@@@                                              |
[16, 32)               8 |@@@@                                                |
[32, 64)               2 |@                                                   |
[64, 128)              1 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               3 |@                                                   |

@per_proc[Chrome_IOThread]: 
[2, 4)                28 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[4, 8)                62 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                4 |@@@                                                 |
[16, 32)               8 |@@@@@@                                              |
[32, 64)               8 |@@@@@@                                              |
[64, 128)              8 |@@@@@@                                              |
[128, 256)            11 |@@@@@@@@@                                           |
[256, 512)             3 |@@                                                  |
[512, 1K)              7 |@@@@@                                               |
[1K, 2K)               4 |@@@                                                 |
[2K, 4K)              10 |@@@@@@@@                                            |
[4K, 8K)               1 |                                                    |

@per_proc[ThreadPoolServi]: 
[2, 4)                17 |@@@@@@@@@@@@@@@@@@@@@                               |
[4, 8)                18 |@@@@@@@@@@@@@@@@@@@@@@                              |
[8, 16)               11 |@@@@@@@@@@@@@                                       |
[16, 32)              41 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)               7 |@@@@@@@@                                            |
[64, 128)              6 |@@@@@@@                                             |
[128, 256)            11 |@@@@@@@@@@@@@                                       |
[256, 512)            15 |@@@@@@@@@@@@@@@@@@@                                 |
[512, 1K)             16 |@@@@@@@@@@@@@@@@@@@@                                |
[1K, 2K)              12 |@@@@@@@@@@@@@@@                                     |
[2K, 4K)               2 |@@                                                  |
[4K, 8K)               4 |@@@@@                                               |
[8K, 16K)              3 |@@@                                                 |

@per_proc[awk]: 
[2, 4)                27 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[4, 8)                13 |@@@@@@@@@@@                                         |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               3 |@@                                                  |
[64, 128)              0 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             3 |@@                                                  |
[512, 1K)             29 |@@@@@@@@@@@@@@@@@@@@@@@@                            |
[1K, 2K)              32 |@@@@@@@@@@@@@@@@@@@@@@@@@@@                         |
[2K, 4K)              61 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[migration/3]: 
[2, 4)                 1 |                                                    |
[4, 8)               156 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               10 |@@@                                                 |
[16, 32)               2 |                                                    |
[32, 64)               1 |                                                    |

@per_proc[migration/6]: 
[2, 4)                 1 |                                                    |
[4, 8)               163 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@                                                  |
[16, 32)               1 |                                                    |
[32, 64)               0 |                                                    |
[64, 128)              1 |                                                    |

@per_proc[ksoftirqd/0]: 
[1]                    1 |                                                    |
[2, 4)                22 |@@@@@@@@@@@@@                                       |
[4, 8)                87 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               23 |@@@@@@@@@@@@@                                       |
[16, 32)              17 |@@@@@@@@@@                                          |
[32, 64)              13 |@@@@@@@                                             |
[64, 128)             11 |@@@@@@                                              |
[128, 256)             3 |@                                                   |
[256, 512)             1 |                                                    |

@per_proc[SPARQL endpoint]: 
[2, 4)                 1 |                                                    |
[4, 8)                 1 |                                                    |
[8, 16)                8 |@@@@@                                               |
[16, 32)              14 |@@@@@@@@@@                                          |
[32, 64)              72 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)             32 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[128, 256)            12 |@@@@@@@@                                            |
[256, 512)            18 |@@@@@@@@@@@@@                                       |
[512, 1K)             17 |@@@@@@@@@@@@                                        |
[1K, 2K)               3 |@@                                                  |

@per_proc[migration/4]: 
[2, 4)                 1 |                                                    |
[4, 8)               187 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                9 |@@                                                  |

@per_proc[kworker/6:2]: 
[2, 4)                 4 |@                                                   |
[4, 8)               143 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               30 |@@@@@@@@@@                                          |
[16, 32)              20 |@@@@@@@                                             |
[32, 64)               8 |@@                                                  |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |                                                    |
[4K, 8K)               2 |                                                    |
[8K, 16K)              0 |                                                    |
[16K, 32K)             1 |                                                    |

@per_proc[ksoftirqd/4]: 
[2, 4)                36 |@@@@@@@@@@@@@@                                      |
[4, 8)               125 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               34 |@@@@@@@@@@@@@@                                      |
[16, 32)              15 |@@@@@@                                              |
[32, 64)               1 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[txg_sync]: 
[1]                    3 |@                                                   |
[2, 4)                93 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                63 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                 |
[8, 16)               30 |@@@@@@@@@@@@@@@@                                    |
[16, 32)              11 |@@@@@@                                              |
[32, 64)               4 |@@                                                  |
[64, 128)              0 |                                                    |
[128, 256)             8 |@@@@                                                |
[256, 512)             2 |@                                                   |
[512, 1K)              3 |@                                                   |
[1K, 2K)               2 |@                                                   |
[2K, 4K)               1 |                                                    |

@per_proc[JS Helper]: 
[1]                   40 |@@@@@@@@@@@@@@@@@@@@@@@@@@@                         |
[2, 4)                57 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[4, 8)                75 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               13 |@@@@@@@@@                                           |
[16, 32)              16 |@@@@@@@@@@@                                         |
[32, 64)               3 |@@                                                  |
[64, 128)              7 |@@@@                                                |
[128, 256)             4 |@@                                                  |
[256, 512)             2 |@                                                   |
[512, 1K)              3 |@@                                                  |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[z_flush_int]: 
[2, 4)                 7 |@@                                                  |
[4, 8)               141 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               78 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[16, 32)               8 |@@                                                  |
[32, 64)               2 |                                                    |
[64, 128)              2 |                                                    |
[128, 256)             7 |@@                                                  |
[256, 512)             9 |@@@                                                 |
[512, 1K)             21 |@@@@@@@                                             |
[1K, 2K)               5 |@                                                   |

@per_proc[kworker/3:0]: 
[2, 4)                 7 |@                                                   |
[4, 8)               195 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               44 |@@@@@@@@@@@                                         |
[16, 32)              32 |@@@@@@@@                                            |
[32, 64)               8 |@@                                                  |
[64, 128)              1 |                                                    |

@per_proc[kworker/5:2]: 
[2, 4)                13 |@@@                                                 |
[4, 8)               201 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               48 |@@@@@@@@@@@@                                        |
[16, 32)              27 |@@@@@@                                              |
[32, 64)              21 |@@@@@                                               |
[64, 128)              5 |@                                                   |
[128, 256)             7 |@                                                   |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[pool-tracker-ex]: 
[1]                   19 |@@@@@@@@                                            |
[2, 4)                 6 |@@                                                  |
[4, 8)                15 |@@@@@@@                                             |
[8, 16)               10 |@@@@                                                |
[16, 32)             110 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)              25 |@@@@@@@@@@@                                         |
[64, 128)             21 |@@@@@@@@@                                           |
[128, 256)            11 |@@@@@                                               |
[256, 512)            13 |@@@@@@                                              |
[512, 1K)             83 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[1K, 2K)               9 |@@@@                                                |
[2K, 4K)               5 |@@                                                  |

@per_proc[sleep]: 
[2, 4)                46 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[4, 8)                73 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@          |
[8, 16)                0 |                                                    |
[16, 32)               2 |@                                                   |
[32, 64)               4 |@@                                                  |
[64, 128)              8 |@@@@                                                |
[128, 256)            14 |@@@@@@@@                                            |
[256, 512)            49 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[512, 1K)             89 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1K, 2K)              18 |@@@@@@@@@@                                          |
[2K, 4K)              30 |@@@@@@@@@@@@@@@@@                                   |
[4K, 8K)               8 |@@@@                                                |
[8K, 16K)              0 |                                                    |
[16K, 32K)             1 |                                                    |

@per_proc[dp_sync_taskq]: 
[1]                  140 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)                17 |@@@@@@                                              |
[4, 8)                42 |@@@@@@@@@@@@@@@                                     |
[8, 16)               31 |@@@@@@@@@@@                                         |
[16, 32)              14 |@@@@@                                               |
[32, 64)               8 |@@                                                  |
[64, 128)             12 |@@@@                                                |
[128, 256)            17 |@@@@@@                                              |
[256, 512)            24 |@@@@@@@@                                            |
[512, 1K)             11 |@@@@                                                |
[1K, 2K)              11 |@@@@                                                |
[2K, 4K)               9 |@@@                                                 |
[4K, 8K)               5 |@                                                   |
[8K, 16K)              8 |@@                                                  |
[16K, 32K)             1 |                                                    |

@per_proc[kworker/4:1]: 
[2, 4)                14 |@@                                                  |
[4, 8)               244 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               53 |@@@@@@@@@@@                                         |
[16, 32)              25 |@@@@@                                               |
[32, 64)              18 |@@@                                                 |
[64, 128)              2 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[kworker/2:0]: 
[2, 4)                 9 |@@                                                  |
[4, 8)               214 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               69 |@@@@@@@@@@@@@@@@                                    |
[16, 32)              57 |@@@@@@@@@@@@@                                       |
[32, 64)              20 |@@@@                                                |
[64, 128)              6 |@                                                   |
[128, 256)             2 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[gmain]: 
[2, 4)                12 |@@                                                  |
[4, 8)               242 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               47 |@@@@@@@@@@                                          |
[16, 32)              29 |@@@@@@                                              |
[32, 64)              10 |@@                                                  |
[64, 128)              5 |@                                                   |
[128, 256)             7 |@                                                   |
[256, 512)             4 |                                                    |
[512, 1K)             18 |@@@                                                 |
[1K, 2K)               3 |                                                    |
[2K, 4K)               3 |                                                    |

@per_proc[cpuUsage.sh]: 
[1]                    1 |                                                    |
[2, 4)                89 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[4, 8)               118 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@@                                                 |
[16, 32)              12 |@@@@@                                               |
[32, 64)               8 |@@@                                                 |
[64, 128)              5 |@@                                                  |
[128, 256)            26 |@@@@@@@@@@@                                         |
[256, 512)            20 |@@@@@@@@                                            |
[512, 1K)             35 |@@@@@@@@@@@@@@@                                     |
[1K, 2K)              29 |@@@@@@@@@@@@                                        |
[2K, 4K)              35 |@@@@@@@@@@@@@@@                                     |
[4K, 8K)               1 |                                                    |
[8K, 16K)              0 |                                                    |
[16K, 32K)             2 |                                                    |

@per_proc[kworker/u32:2]: 
[1]                    1 |                                                    |
[2, 4)                15 |@@@                                                 |
[4, 8)               258 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               61 |@@@@@@@@@@@@                                        |
[16, 32)              37 |@@@@@@@                                             |
[32, 64)              14 |@@                                                  |
[64, 128)              9 |@                                                   |
[128, 256)             3 |                                                    |
[256, 512)             5 |@                                                   |
[512, 1K)              2 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[ksoftirqd/5]: 
[2, 4)                94 |@@@@@@@@@@@@@@@@@@@@@@@@                            |
[4, 8)               196 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               88 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[16, 32)              21 |@@@@@                                               |
[32, 64)              10 |@@                                                  |

@per_proc[kworker/1:0]: 
[2, 4)                 5 |                                                    |
[4, 8)               290 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               64 |@@@@@@@@@@@                                         |
[16, 32)              36 |@@@@@@                                              |
[32, 64)              19 |@@@                                                 |
[64, 128)              4 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[dbus-daemon]: 
[2, 4)                 6 |@                                                   |
[4, 8)               170 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@                                                  |
[16, 32)              32 |@@@@@@@@@                                           |
[32, 64)             119 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[64, 128)             24 |@@@@@@@                                             |
[128, 256)            10 |@@@                                                 |
[256, 512)            13 |@@@                                                 |
[512, 1K)             10 |@@@                                                 |
[1K, 2K)              23 |@@@@@@@                                             |
[2K, 4K)               6 |@                                                   |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[ksoftirqd/1]: 
[2, 4)               142 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@      |
[4, 8)               159 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              115 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@               |
[16, 32)              30 |@@@@@@@@@                                           |
[32, 64)              15 |@@@@                                                |

@per_proc[kworker/7:0]: 
[2, 4)                10 |@                                                   |
[4, 8)               318 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               68 |@@@@@@@@@@@                                         |
[16, 32)              46 |@@@@@@@                                             |
[32, 64)              20 |@@@                                                 |
[64, 128)              1 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[libuv-worker]: 
[1]                   70 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                     |
[2, 4)               114 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               113 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ |
[8, 16)               18 |@@@@@@@@                                            |
[16, 32)              37 |@@@@@@@@@@@@@@@@                                    |
[32, 64)              46 |@@@@@@@@@@@@@@@@@@@@                                |
[64, 128)             38 |@@@@@@@@@@@@@@@@@                                   |
[128, 256)            35 |@@@@@@@@@@@@@@@                                     |
[256, 512)            21 |@@@@@@@@@                                           |
[512, 1K)              8 |@@@                                                 |
[1K, 2K)              10 |@@@@                                                |
[2K, 4K)               4 |@                                                   |
[4K, 8K)               2 |                                                    |

@per_proc[z_null_int]: 
[1]                    1 |                                                    |
[2, 4)               190 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[4, 8)               343 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                9 |@                                                   |
[16, 32)              13 |@                                                   |
[32, 64)               2 |                                                    |
[64, 128)              3 |                                                    |

@per_proc[kworker/u33:2]: 
[2, 4)                22 |@@@@                                                |
[4, 8)                78 |@@@@@@@@@@@@@@@                                     |
[8, 16)              181 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[16, 32)             269 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)              10 |@                                                   |
[64, 128)              2 |                                                    |

@per_proc[ThreadPoolForeg]: 
[1]                   66 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[2, 4)                96 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@           |
[4, 8)               121 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               39 |@@@@@@@@@@@@@@@@                                    |
[16, 32)              27 |@@@@@@@@@@@                                         |
[32, 64)              42 |@@@@@@@@@@@@@@@@@@                                  |
[64, 128)             25 |@@@@@@@@@@                                          |
[128, 256)            20 |@@@@@@@@                                            |
[256, 512)            11 |@@@@                                                |
[512, 1K)             25 |@@@@@@@@@@                                          |
[1K, 2K)              27 |@@@@@@@@@@@                                         |
[2K, 4K)              50 |@@@@@@@@@@@@@@@@@@@@@                               |
[4K, 8K)              25 |@@@@@@@@@@                                          |
[8K, 16K)              4 |@                                                   |
[16K, 32K)             0 |                                                    |
[32K, 64K)             1 |                                                    |

@per_proc[ksoftirqd/6]: 
[2, 4)                60 |@@@@@@@@                                            |
[4, 8)               384 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              152 |@@@@@@@@@@@@@@@@@@@@                                |
[16, 32)              24 |@@@                                                 |
[32, 64)               1 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |                                                    |
[4K, 8K)               4 |                                                    |
[8K, 16K)              1 |                                                    |
[16K, 32K)             1 |                                                    |
[32K, 64K)             2 |                                                    |

@per_proc[kworker/u32:3]: 
[2, 4)                25 |@@@                                                 |
[4, 8)               426 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              119 |@@@@@@@@@@@@@@                                      |
[16, 32)              57 |@@@@@@                                              |
[32, 64)              22 |@@                                                  |
[64, 128)             20 |@@                                                  |
[128, 256)             3 |                                                    |
[256, 512)             3 |                                                    |
[512, 1K)              2 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[ksoftirqd/3]: 
[2, 4)               272 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               236 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[8, 16)              252 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@    |
[16, 32)              33 |@@@@@@                                              |
[32, 64)              11 |@@                                                  |

@per_proc[Compositor]: 
[1]                    1 |                                                    |
[2, 4)                34 |@@@@@@                                              |
[4, 8)               203 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@           |
[8, 16)                9 |@                                                   |
[16, 32)             254 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)             117 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[64, 128)             28 |@@@@@                                               |
[128, 256)            13 |@@                                                  |
[256, 512)            17 |@@@                                                 |
[512, 1K)             52 |@@@@@@@@@@                                          |
[1K, 2K)              39 |@@@@@@@                                             |
[2K, 4K)              38 |@@@@@@@                                             |
[4K, 8K)               8 |@                                                   |

@per_proc[ksoftirqd/7]: 
[1]                    3 |                                                    |
[2, 4)               327 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               222 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                 |
[8, 16)              276 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@         |
[16, 32)              15 |@@                                                  |
[32, 64)              13 |@@                                                  |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[tracker-extract]: 
[1]                   24 |@@@                                                 |
[2, 4)                24 |@@@                                                 |
[4, 8)                27 |@@@@                                                |
[8, 16)               43 |@@@@@@                                              |
[16, 32)             329 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)             193 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                      |
[64, 128)             42 |@@@@@@                                              |
[128, 256)            33 |@@@@@                                               |
[256, 512)            21 |@@@                                                 |
[512, 1K)            117 |@@@@@@@@@@@@@@@@@@                                  |
[1K, 2K)              30 |@@@@                                                |
[2K, 4K)               4 |                                                    |

@per_proc[ksoftirqd/2]: 
[2, 4)               107 |@@@@@@@@@@@                                         |
[4, 8)               477 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              257 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[16, 32)              39 |@@@@                                                |
[32, 64)               9 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[kworker/u32:7]: 
[0]                    1 |                                                    |
[1]                    1 |                                                    |
[2, 4)                47 |@@@@                                                |
[4, 8)               514 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              214 |@@@@@@@@@@@@@@@@@@@@@                               |
[16, 32)              78 |@@@@@@@                                             |
[32, 64)              22 |@@                                                  |
[64, 128)             16 |@                                                   |
[128, 256)             2 |                                                    |
[256, 512)             4 |                                                    |
[512, 1K)              4 |                                                    |
[1K, 2K)               3 |                                                    |

@per_proc[chrome]: 
[2, 4)                40 |@@                                                  |
[4, 8)               755 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               73 |@@@@@                                               |
[16, 32)              36 |@@                                                  |
[32, 64)              14 |                                                    |
[64, 128)              3 |                                                    |
[128, 256)             3 |                                                    |
[256, 512)             5 |                                                    |
[512, 1K)              9 |                                                    |
[1K, 2K)               6 |                                                    |
[2K, 4K)               5 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[VizCompositorTh]: 
[1]                  117 |@@@@@@@@@@@@@                                       |
[2, 4)               137 |@@@@@@@@@@@@@@@@                                    |
[4, 8)               193 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[8, 16)              165 |@@@@@@@@@@@@@@@@@@@                                 |
[16, 32)             436 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)              24 |@@                                                  |
[64, 128)             11 |@                                                   |
[128, 256)             8 |                                                    |
